ticker,date,open,close,high,low,volume,sma_10,sma_20,ema_10,ema_20
AAPL,2018-01-31,170.16000366210938,167.42999267578125,180.10000610351562,164.6999969482422,659679400,,,167.42999267578125,167.42999267578125
AAPL,2018-02-28,167.1699981689453,178.1199951171875,180.6199951171875,150.24000549316406,927894300,,,169.37362948330966,168.44808814639137
AAPL,2018-03-31,178.5399932861328,167.77999877929688,183.5,164.94000244140625,713727700,,,169.0838784462164,168.38446058762045
AAPL,2018-04-30,166.63999938964844,165.25999450683594,178.94000244140625,160.6300048828125,666154300,,,168.3886268208745,168.0868923894505
AAPL,2018-05-31,166.41000366210938,186.8699951171875,190.3699951171875,165.27000427246094,620976300,,,171.7488756020223,169.87575931590163
AAPL,2018-06-30,187.9900054931641,185.11000061035156,194.1999969482422,180.72999572753903,527624500,,,174.17817105808217,171.32663943918257
AAPL,2018-07-31,183.82000732421875,190.2899932861328,195.9600067138672,183.4199981689453,393691400,,,177.1075932813641,173.13267313889213
AAPL,2018-08-31,199.1300048828125,227.6300048828125,228.8699951171875,197.30999755859375,700318900,,,186.29348629980925,178.3228952097417
AAPL,2018-09-30,228.41000366210935,225.7400054931641,229.6699981689453,215.3000030517578,678972000,,,193.46558069860103,182.83881047482953
AAPL,2018-10-31,227.9499969482422,218.86000061035156,233.47000122070312,206.08999633789065,789748500,191.30899810791016,,198.08274795528294,186.2694000115459
AAPL,2018-11-30,219.0500030517578,178.5800018310547,222.36000061035156,170.25999450683594,961326400,192.4239990234375,,194.53679411451415,185.53707637530866
AAPL,2018-12-31,184.4600067138672,157.74000549316406,184.94000244140625,146.58999633789062,898922500,190.38600006103516,,187.8464689106323,182.8897362912949
AAPL,2019-01-31,154.88999938964844,166.44000244140625,169.0,142.0,828087400,190.2520004272461,,183.95438409804572,181.32309497225788
AAPL,2019-02-28,166.9600067138672,173.14999389648438,175.8699951171875,165.92999267578125,472540600,191.04100036621094,,181.98994951594364,180.5447043936128
AAPL,2019-03-31,174.27999877929688,189.9499969482422,197.69000244140625,169.5,650981400,191.3490005493164,,183.43723086727064,181.44044654167274
AAPL,2019-04-30,191.63999938964844,200.6699981689453,208.47999572753903,188.3800048828125,506117700,192.90500030517578,,186.57046128575695,183.2718324109368
AAPL,2019-05-31,209.8800048828125,175.07000732421875,215.30999755859375,174.99000549316406,739456600,191.38300170898438,,184.47946965638636,182.49070621220176
AAPL,2019-06-30,175.60000610351562,197.9199981689453,201.57000732421875,170.27000427246094,515187300,188.41200103759766,,186.92320211321524,183.96016258903447
AAPL,2019-07-31,203.1699981689453,213.0399932861328,221.3699951171875,198.41000366210935,473957000,187.14199981689453,,191.67170959920023,186.7296702744724
AAPL,2019-08-31,213.8999938964844,208.7400054931641,218.02999877929688,192.5800018310547,681074600,186.13000030517577,188.71949920654296,194.77503612537546,188.82589267625255
AAPL,2019-09-30,206.42999267578125,223.97000122070312,226.4199981689453,204.22000122070312,542567100,190.66900024414062,191.54649963378907,200.0832115972532,192.1729506328669
AAPL,2019-10-31,225.07000732421875,248.7599945068359,249.75,215.1300048828125,608302700,199.7709991455078,195.0784996032715,208.93353576263186,197.56219290657825
AAPL,2019-11-30,249.5399932861328,267.25,268.0,249.16000366210935,448331500,209.85199890136718,200.05199966430663,219.53652926033516,204.19912691547555
AAPL,2019-12-31,267.2699890136719,293.6499938964844,293.9700012207031,256.2900085449219,597198700,221.9019989013672,206.47149963378905,233.01170464872592,212.71825710414305
